Address,Transaction ID,Total Committed Amount in Algo
VW4M7AH4JW4WPOV2NJXVFADXQ7CZB6KYNRARGBVX62B6KPEZZUSEFNS5UQ,N7JOUUHFRGHGCS52TCU7K2SYP463TTSJXFXKOA7C3QSEOERNMF6Q,2877000000
VJAL7T6UPK75PPCNBN327X5RR27RBRANB7U5ZOPEWTUY6RMTT2A34OLL3U,ZRLJKO7RVLNUWO4GDSYHVVKSZDFP42KSXLA5PENBOMFLNO4BHGEQ,6381702537
WBZRT3HB37ACKFZDNDX6BH6OYTACCHCPZAO4DXFGUYCYZP25KVWMAPMNOE,HXA2RQTWXGJ3XAH2WITXSCMJYR3YN2NZATJ2LRV7BARADSROZ5FA,1726488
WNEJFT6HTAX3CQ6YOPIY65AKYCBQM6BLV4S5OP54VH76OP33LOL2MYGSIM,PLAOE6AJU5MZ5HSGVW4QM6KQ4HGLBHRW46OP5434CWEUH6I2S32A,15152833934
ZNVHORVHWHWAOP4X2KHTHS5THG7AJYR2OOIEJGCY357Z5URWDRAPM37IIU,GUBCSFVWHR2WJDUPICPIU5ROAGPK66TKLBLV3EY3UYFCSDAOCVJA,3434941371
AX4UDXS5I2EKY76J75LHLA6UMOUFC4OP7G25F4GMMJOMQ7JIUMYPM5FXCY,W3DQYREHYMLKOAJDDFINTDOMQ55XQXGXLBUXIPOP3BJ7TQ47HMRQ,2000000
IHALHAIZK5G7PZEW5VNSOPLQ2DABNIXSMTL3BGACT6ABHATMTDZD6QDC4Y,TOXSMVOGMRRU57LQMZX4PY72YKGTWOCFHHXADGI3NDSLRVSL5OWA,550236827
J53OJD32NGVQJEHWIZ7FSD4YT4SZCJWSL3B7WFOHQCLABPZYGYOU24XOAY,HKTVZHOJNKJ2HUXHVFOTFPPSYKMEX6Z3XVOGTUQCVGVRKZ3GXEJA,1660331257
7V4T66JUDB2YIJBKSLIFLZJ5GSPYPJFS3UBPCA624DCMWM4EVFXKCKNPTY,Z7PI2R72E5PWH36KWRHXUZC456X3FMXWTVCNJKXQEWLHFCJGHBHQ,1660613069
HCY6OY2G4MCYT4WPVACWS6TV7PXJT4BKHFZBX4NKO4COKK4ZF2TCCJSH3M,BS3BECSGEZROC52PU4Y3AJ6SVGUX6UK4V7WQGQ2XMQFB2D4M5SBA,12530391670
JQVSWXNGH5GV7MUYGUYBEQUZSCODIE3A26LWLLBIVSM6TGN6G5UM5UWD2Q,CM5O2EE7SIXPNBPAATUQW7B4BQTD5MGJWEOGRZA6QUWSSN5CWY2A,947000000000
LWQI4NQG4OL2FGXNP2KLXCJ6EYV3YMGEQG22TOYJJGTOBJNTCHRFQAJ6SU,VUTM6MMQPNAPMUSRXNQOGNLWFSTN6QM6TGYPYJBV7T47U2YYMBNA,53842568
7D7WYDRNHC7NV4BNTK2ZGH7QHEYQJYABWOJE7PIWJHUNX5UYJBV5Y7UWQY,J2NHUMMUP55A7OEIPWQYCTJETVVIWDOO4UCVK6MEZ6RZ5VTXJLWA,30000000000
C5TPVPXJYCH6NMSTJ7CBEMPIIDWBAVAY2TSMIF22RZFJISOESR673EVXU4,XCEKFWUDAKHV3GF5NDUGM7WZHUZ7PHTPFSBLR5FBOWF2OBJDXWEA,763759773
27CFNTDFUEHDXK2HX5BXN6NN4EKT6FEOFAHHJHZ37322OWRG5EENRGUY6Q,AM3W2VC5OB4ZQN4EKEVBAMKPRCVXQ2LTRWNCI7B6DSMWEY7HROHA,805000000
XJMFVG345DTIKARCJFSZ7GAHVIWWB4523GBNKS4L7LTIZZUFHLIA5NZPKY,7N6OVNK6EKGMFBF2MGLYLKET3XGBMACVBM45RDBMUCWTTB5PQJDA,15765842
XKTEIJPWG6HOIWIEZL74ZMOZQZ6TZRV36HQQU2KBYH4YB4OIRWEXQYSHVI,FARGBX63D5L2DEODB54HOOTS62F2CSSBQLVGRI3BCARBVOBD3U2A,33737937926
ESCVYZY7URQJKK52KUEOO26F5K5XHOC5PPJEZOPNUSTNGJKVJM32HJZTE4,BE3JIUWPWNOYMZ55RQZG3WRSYTL2MEX4RBRHTVZOBHKU4IZYA2QA,24526769
DNJTVRMUYYEOGAR6EBLLF7YO7QTLNTKQM6E7FYY2ABXKI5XUTYM4W7367M,VQUOGVZ2HG2RSL6EXNANX7NL67OQWCWUIXQT7G6DCQM4HQVUMGEA,1616108667
BS3DBUQSEUG76ZGWW2EXPNZM7ZCCP7ZA46473CTX3OGTW36RMTYUKE4EOM,HYPMTMBRTUV5F7EHJX43H3NDAQIT4OUGKWZ6ANK34AHRCAEBDB3Q,10000000000
YCK4KZSY55LMD2OPZTQ4FFC5F3CEQXAFE5TWXZY22WORCMATGKNOOAILNM,3LBGENOVBXATRFVRN5LQYYA73DNY4TOOUHGPNKJ2CVIJZJWQFAHA,76497632246
R5SEDTDRJCTGQIHPSAORLSU4KVREO2U5L7CAYXMVC5SKFTSN34MT4MXMPI,EWBAHXKLGCAMYZZC6NXCVYDWQNIJDTMRXHQPNC57ROIXQACFIFGA,2156000000
2SHBXGG475AOIQGNMTLY2IRVVTAHRKNYKKXCCH4TTWBPY2DY77V5RBMPOY,AUE47LPCHUIGK5XIJ4ZHCKQ5EO3QHAUGWFLDFVHEEM5LDXYU3ZFQ,981202573
LHJPQDU3YTIBCJ2VQHIGJPPYTLNFXUTQPMCCRYDKNHQBRP57WLZP7JVGE4,2N7QY5REUYFVAKOPHMKDSCI5X6TZRYILTGK7YOSPMHMGHJLV2KZA,617648202
FUBRIAAMM7U444NRXUSTIZJ2DMNESTPZS5HQWMXKHCWDGRXCD3AKMWYK2Y,S3GZNSS5X43IYLLJZA5NKRIFJYACEDBJSJ6OVE4QYWB4IAR4YA2Q,8309929
MC2QUWCEF7PH56EFJEQF3GR3UYBUPLM4MCSSEBPVBDBHCGP4AD7CYBDNWY,J7BGMMNK32CZZHTVUKX2UFLCBPSNIPSUBNKWVUZFA3OBWKJR6J2A,1005951128
BKAQM26XPR3SW2ZTWWEVIPTSKJN7OUGLBDJDKRZUUYFFUZDZZ3BTMA5J7Q,B2U7GHRIHUWEUU3B7DZOXV7A5HSFXYT5ZVZU4YQLCRS37F32KLLQ,3167570990
2RDKEBX2W4CKRDU2UNCHZUDOHDWNWXLARFOXM5HMLLXPZLWNBLWKKP3GBA,TKS4TREVEI3ZXU5YL5H7X2ETMYKWPQMJN6LGS3Q2OAMPEYKRUKEA,10600000000
3ESRV7XNUJWLIP7YRSQX62SL6KSNVVSPPWXMAPR6OR4POZP5MRCKEVJVQQ,RM7D5FX52OPUNVBJCTX2RKGBI2OBS3TUXKZAH2674WZUEOJVWEMA,642029438
ZBBSOKMNUMXKE53M4ZT3S2I3DILELE3JZGM7S5G4FZXTQ2AB2WOVAOFBQA,PID2ZOHR3D3PDKFIXV6W2RUODARXKX3EJSC3J3VNE5VTU4GTHZJA,76417683471
AUDQNYRMMZ6FOIQS4J5W4AWTMOG6UJ5PGV2DEV2K5Y4J4HLMGVIGIJJ5V4,UXV4WXX2NRCH7MKMR5GYTHIGN3P2D5NXQWDISDSILTBA7RZMDN5Q,2219031665
QBVDJCDHK36726O2M6P6BJEXOO4OWA4QI3TKWZ27VQVF74YYJZSHJN67EA,3KJYEVITGDVGUVTYI5RA2JVY477KO2L6R2ZIRIJ3JYMEILTQXZWQ,73743437849
2KZFPZUQG3MTUYBC3VXTY6J56XZAVXIAIOQZXVS4GWERYJWNXI74TRILTE,BCEQWEVZFXGKEKFIBUFQU2FE6ESZXKWFVR2D7YICWJRYNNTWA2HQ,2737166702
IHOMO27V633OLVZ46LUZHT5P56ND3LZWS3QMSHKYKYN5QYYKOAV2OSJKSA,7TUBAPYULCKTWVQTROPLQEU46TDBBTG2MVMVXH4SZRXN6V7FEEIQ,698940007
OE3E3L3Y3Z5JDCPN3ZEIF7NBDSYACA7ZQUFKMHPUO3ELCCFE7EDMGRNKBQ,MRZB7UMPC5JKKOWKIGYX2RFXKZ6RVRE26ORA44LVXVRHVHDMTYGQ,11111286624
3EFLE3QPLRGPMHC7PKGA35PB2UMK6O2XPISW3OYE27IPUUJML34ASD4H5Q,DQW7DYRMA3DN4BMO35AJW5X2CE4JXMORAQ5S3TRN7LCDIYHCOWWA,26500000000
BW256BZ2KOSGZHSZLONY5GXJOOVFHYJ6TFMZ5KOM232ONVJR24KYI2LX3A,URS6KPX6LQVUSCATOELHMCYFHOUQBEMB7ORNUK75HYTBADOCY2VA,2000000000
7BQBNTC36SPSNIU4PIY3ODEPEN4OHPWHLNBCPA2AWW3CCCI3P4XIWTLPPU,4GDMGZZRJCTLAVA3TDNU26PINUFOEIOKMBJJWGH2UNKESFSKEAJQ,58557837956
ZX5PJGRYJVQUW2CNTYF7MAFZELFEHU7N6MXT553P2C5KGQBZRKR75FQJF4,7YEYIMO2MHY64WAKEEFVRGOBTYHIBVBM5VECTLTOAVCXV4MNAHXQ,60643999
CROWP25WNKPZFCG7SVAR3HJZMSEBY466IHTKRSBY6THOUWUNPQCMCPNB54,2M5KEPACGCTFDHMDK5UZKMEVR7NSTYNBCHIB6CLLAS7MBIQLIM2Q,53291599999
P32ROLBBLRCYA3PMJMPGHFHI7246WHRUUXWROYSJWRNXSUCOK7HASHEQCY,J2QB45NGLS3NQS5RX5UPRU2UMM45XOJSRJFBKZIDOSS25HAII5PA,319000000
FSJT4CHXFLPFWQHZPIOJI23ZGZI2XX7ZF7KJCQN7NF7SVRJL2D5XCXYYUY,XS45KY22PDOOHZ7MCICCKN6ICITS37NZGSQJIGXV6FW5NEKQRZUA,3045988552
3RTPUNFXHSRAUXUDDRQK57URG2GXM2XBXIIOIGWU3JOKPX2VD455A5GOVY,U6MGJYRNXYRBQNYLEZ5OHH5ZH7N7SYWPZQG7CNTVHB6VS3LCWBUQ,2783031895
MLFPRF4K3NB72KTIVMDHU5KXIVXSBCODAQJ4FJ5F5UFRYZDIR57IBJ4OXU,WYB66FEC3CKO6RJIPD227H3FSWH2FBRPDIIDE5BUJ4FF3YH47GBA,132560921591
VHJMUSRNO4WZWDQDRN7YRFLDV4642YV4DBETRLOFUUASJTM7BRKEB6UU4I,EQUF5B735OJ6V7TTW5LYMG4QBTZOOTKLUOXBUZGWNTCZFOSUDBWQ,1338000000
3NFCV2T3QJEDAQC65C2V4EQRUA6BBMYKE4G67UBCJF5SHRLYOFEIWOU63U,E7LNKJEKGOXI6UNR3ZJSYZYAPYYFVJMG22O5X7QFYLY5TXRB7CUA,600000000
CMUSQJODBFZHMJH4L2HRCBGSKJDCNUCDYBDVL6J2A36Y5YIOVV22GIT34E,ZZPJZ2QHLDXTXTMDYL63GPEIB7ZOXGDK65VGREYEEDSNK2JVNDDQ,75000000
H5RP3MWSCB3FREXQ5T25SURJSTXDU4EETJ5FWGD3L4BWBRVAJVPSZRNJUY,5WZUJS6LEY2IDGHXPJJMX5ETDBXOA7AWVWW5FLHL56H73SWRAP3Q,1999452324
BO7NOGGIV27IKULG56ATC4JXGVO5FKQJ6YD7TNSF6UPPLUWUP2E2KFVXWA,V4Y3VYM6CZG6I4V2PZTHD2FMJ3GUUFBUPQUIOYBAYMQ4HC3JKPBA,12437337304
Q5YHRY263SGNN3E3MLU65X7KNGRTAXTYDDRCDYQFE7FI2DXJQIGHEDGEDM,GTVXNSESJC6DI443PPVCIDGIOLTSAM6CU36FRVBPF65IZ6O7R4MA,103690000000
6CT3YMLKSA5HXGK5CZ63KXE34OFOL7PIGOLEQ6CHRCRLCHCDS2RPFZYBL4,C7RKP75T5YVK3MT5OEEGO7GDT76AOCUNDWTH5B7BZQ6GRF3UDBCQ,104830000000
XOCMTFLM7ZPL2YFDMGU2XIHKHXDCDNEJFH5CCFHAMM2U32CCZIA4PTSTFU,3IL5ZEOYV6HYH4DPAXSOF23HZUGRKUOHNNGBF6ZY2KP4BKVVLWCQ,1241794870
VZM3W2QAFLWT76U432WGUWYZXOXZNRKK6GZ3OJ5GFZBQTBFKXNUD6GG52M,NEDPKDD2HAWHM656UXJT65NZVNZBNEFSGM5WT6IUOMCMTG5A4HCQ,10000000000
UEVVNCWAAA5IWUPHOPLOHYMDERS7DKY72YINNXPADJQO2FMTD4JBFZKXYI,LCCDAPRBW5LCMBZZGZOSWLBJGLT45F76UGOWCZM5OPP2YIZPOHHA,1779434504
PVYPG4XAIYWL2NHFHMSMUYNV6T2Q3IIB2QCK7J52SZKK6ANRPRYAEKCBWE,3CGL3JRNKMWD6VHOWIEQSU3N2YS5CYQUHGKBHCXRJRHPLP5YJITQ,1100000000
2YVLWMFWKCJBOVRGTO4BLXCXWI3MUYSL2OJLVTGUHPPVSHNNYD46D6VFUA,MC2SO3K7FI5PIJESG57UJQDBSJEUKC5WLI7KZOKXJ2Y27TTBFZ4Q,730846165
OHXIGBLEGKVZQL6FX5PDLN3HW73ACQ452L6RKDBLJC2NBWVNJ7B42FFY54,JWCCSWW62JFYZK4E3CNGL2JYZ4B5EOE5NQAYUHTQ5HNO33WK5SNA,3055000000
QEJGKIJTYHXS26FOETO2PQN4JAI6AJN6RNKLUJCGYTSGZEKMZZI5ZYW2FY,HE2RI3PP2CBVWOZEFDM2RVAZYXBJ6FCSHOIBY74YBQQP36FGMN6Q,449124000
IU7XY4ALNBALTCJ5V5UJZRI5FT6NGT4WINVVJI2YK4B2MC4PUANE4NWZSI,RAJK4UQPXPPQN2S2JEVGCKTB37B6JNP7EF7W6JFUKJSKCQDCYMNA,2000000
PH5X4RJTP7FVHO3LYOV3RLRTBWLLE42GFMNJURJYCISSEYUGFHNPZOH4BY,XGK2DF3UUMWLIPWAYJODVS42NAFMOBQZQE3PRRTM7BNEJ2GGQZIQ,160000000
X7FMMXIXI6JT3JKZ4HMGBDB4YBOTOP2VJZE3Y5JQC4GOARZBXBBTSS55SM,X6GNXBJTF34F7NS7OSE2MNHXBQ73CPWWW7TJBFKUEISR7HRRTHIA,522400000000
ZBAM6JBPKWN3WMUPX7WZJYYAHN5NGUG3EPJZVNM3KAOJB3SC5R2772JHYI,VALX6J64R3PSI4NXQ345ZUZMXXYWTSFH7MRAI35ZTH2ZDZTQVZUA,8000000000
DJYUY5DTOVVU6TDQUBDEZSXJCAN4PH3BBPW2JWSSR2PIB62L65L42UQ6OM,7ORAX3VBJX7YVAQKUMNCSD3IUJAGUZ3ZLSA4DGNAJ6W3WDBWWATA,15243072
TRIWUJBA3ZTCBCFVYXL2L2AUNX7DKB5XEM2HOEG36BKA4OQSM27P32G7EA,RI4SYBMKU6J55ULLC4LR73GH47OL5V4DH2NF4TOWVLXC2G5UCM5A,621600000000
CW3DK5RAZQICIOD3HNMAHJT5KWCD3UM4WD7NZGLO66ODHUIYGARBEER4SA,J3QMRIBKV4KBHYQ7MXO5BHUJBPQEZWTO7ARBP6OYV5D6XVIOUT5Q,5000000
77QFFTOGH7NDH3RELOZBQEPGUHYYOWE2F34M5C4NZSBP5QCFPPRE336YKI,23IJZ3TJDNGNQJVXNYHQ5EOQDI6QVWYB234O7M7NKZGPB7EPSPRQ,220000000
Y3S3KAMSCYGRI7XWMGJPMVOINBSQKA4ND5K52MEHZON7RBCZVCVON73DXE,EMIWUKALVD2K2IPBME2OM765GLSCZVIHEGWFDZQXSVKJDMNJM64A,2433000000
QM3EDVGS2JIRPQ53TUM3FV66DCY74BQJZB3UA6ZX7CY3KQ7QPU3S7DZWGI,LXXVVKZ2U6EMOMRX7TT7X7M4KKCJL6CRX4QNLITZ6SZ2N6YQ7NJA,100000000
3OLYCWEA7RP2KWW4L7IRGYZR3QT4RKXGASXFTNRA65P3FPX3KM6LVN54H4,HTWR3FMSCXVMQNW5SUOKQ4VCSWG724OIQTPYWV7Z374CLRQZ77RA,90000000
OCV4FS2CO7AW7W3NVJ6J2SSBU5J2BGROX5MHAPS2BT4OGBWIQK2HRNPRZI,SZ3YFK6V3HOHO6FCBTQQH7VHA3B5AKPGGREPIY6PC2MHQTTH7UQA,6224000000
RXQDILSA6BTB5VKTVESUSAXJOWA2WABAAG6BTZEH7TMHIGPOKGJYURGTHE,O7E72OWN25MWGUF5OAZ2JY5ZLL2RCEFDLICRAZNX6WVVX2G3ROSA,5190000000
5OGH5DSH2XET5QJE5HJWSJHHHORTFKTHYTAK7YTOONJ6NWQGNFQNCPVGJE,U7YC45SIFQRCEL4LGRYVC5LHXYLXCTVNNVFIKZXMSU33XGO4E5IQ,19296841635
O7NQLWWBW5HEKCLZVIYKIOYYEWZA4LDDUKNVCJDNIXVRBFGRCWFOOUVBP4,2DSRECFSJ6ANQ7CIW7KTNLV2OI5UF4GR5CRDGDJVYU3CDIX45AAQ,200000000
ZKTHIIKZIGGXZI4KQSYYEUS5TCUIKMQRPPMFCASZQIKZMJ4UUF3GSHOBKU,5E73X2BC3UKHMUX5M7IVMMVMPXN4YSHKBW4QQMFGPK57M4XSSM6Q,14319551084
ZV7UVX5QB5ZMWNQDZNJW2LMNLVQQDA7KWJQPRCPOBGK5XNH4ADTSFPGOA4,JHU6PLTQPYM2P3AJ4IP7IQAEHXAU32EXTMK5L7YRNYSS52XVQFYA,2000000
YTEWJPOQRBRUSQM4U34IU75ZFX6ILZG7Y7YN64NHSVC6IEMJEA2EPNKFDU,5SXASXAOEBFCAE4ZRUGTBTQBZPD25CT4UY6WIYUXXXD3BQ6V25RQ,4474337316
443SHZO3NWMDBWCREPBYD4EX6XCSS4TS54XPFEEIITZWCBQ6H36C3KC5SY,YZM2T5JOVQYEZGOM3DBV4H7ZRNBAWPGR7JZFKMVJMLEBJN3UB2IA,10000000
QWH7GQKVJNI4S6SDUASAZTOJKJYPMLPDZGXBTDU2XTP3ATHSBVD7OPROWU,IEJIEMELFV4JOILUYIN2RAGYGEKSMUZHFJUIWWN52M3EMYPEL53A,453000000
SAQZNDKRJWLP5NL7VKMLHA47N7TLRO3KPJFCT4JKTYFIRXP34HTMLMQNY4,XH6WQEV7NKLC72RJIFIOY3ILP2RKWNWSPIBFBXTNWQVEHG35ZTBQ,18643352831
H5E3O7H3M4AGDRZLPML7IJV6ZI6W2AUHZRFU5THCNKVV7BOWZMAYYVXPO4,UVO7NZNPCHKFBMXQW4RZKDT5PIVJ34UQDHPRDMMOG4C4F4YIWZJQ,10049962614
46PETHFNWUAOBFWBNZMQSUJFDU36POJRGTPQAQQMBOLC7SMMQASAGTBNTA,SAYTEFB6IP7Q4W6CI3FP6CWY64R62LCS6VS2U3FO3ZKXVU7E6NIQ,5042092334
CWAAUSECYCDRFPXUSJF67PKT2MO6NXHSRBITDBVC3V6ZFM6O7DZ7Q6OVSM,ZQMHJ7QWRNO4EEVBRSG52PPTWSBSDSUXTALB2JSNKTUK4OFYL2HA,1125263378
IBUOCRLHIOT6IS4JVHIKUSITDHIVTKCZYQTF24L4MUOFS5XGWMDQUP7SI4,KYU7HVQJHPNVYMOSLV65Y4I6FRKKZ76V5632WLWBYHMXT5PRGXEQ,158270000
7Z3KAJS4PBJMAR74GNWJN5232OKQBLLG2MQFJUZ7FTONUE45SMUJ6CMIWE,IQXS3HVMBWMXZVGIEDRCZYL4VF3N26RGRARQESTHRYAETBPQFRNA,187000
HVEBOOIACFC4CHTOR5PBRK4P5TK5BP4NKAPWKCVAS3MBBPPHE432MZMG4I,L5P7E2JUKRI24KNTZJQX4PE4ZJIAKI3ND5P5EKD5K6EHDDZPF6CA,130918800
A4PFSMRZAVX7CBTZPPEAT762CVRICSXE3M3HTJ5Z4H7TDDNDBJT7MZH4EY,A7BOQIVST3PK6ZOMBVBHVNYE4UDSJQ6KAONBWRVGYYWFE2MFBNRQ,4907800764
WQOEJVNUT5I56NNWLGSIBLQDRDD5ZYTQ3J5FYTCMIXTVXQII7WTR4N3BUQ,RXT23O6VDKY6S5N2DAECTS6FRO75IRO7CA3524BQ6SB3KP7RQ3DQ,479994466
Y626KIUL3GMII2ZZVNJMOJJAWH4WZRTNBYFFWZH5KPOC7AQNCPM4K2BUMU,A4D5L6IXYD6NULRUBMUN5YI2EIH54PTR52KUJAB2VVFOFSYAIOQQ,10018569162
XQ4FBY45FWKDPG2SL7O2Z4WUYJV3DPJ6W24GCWGX5HUIXTRMYJTVQWGXEE,WNETROS7YTTHMHHTYHOBDUCVYJDTAO6N2YYCNYKUWWZ4N3RBY6GQ,483285659
6YBE4MZZZ453QBGAHT5YJLR3XNNW2HEH2LPJG4MGMEHGLV4JNYOG5H2P4E,WJQ7PUG7DCNDS5C4WQFSF5RLULF2CL2BRCIM427JGLS2HHCM5BPQ,2376928115
3CQMC7LCDFMYZTKD7OWNG6N34GI7ZL3QUTZONN4EP7H6EXT2NBEUOXX7QU,UJTDFCULGJMTWKJ6V24ESKVI7IVHAXGSDZWBBJUICJH6GXCDET3Q,386868000000
TFG5BYHR4ITDJ76KK6YJ5C6DMI4TX4WDXFSPK5AOHP57IFMUGFNPMCS2VU,AAUWUD5WLXHYPVY7FXJT56ATIMRX37M75T22WVRV4D7BCECGREYQ,328000000000
ZFBCROMWPII3G7TK4GHH5U4CLQWTGUEDVO4AM7XORG4Z6F2UEJZX5KRQCA,URTGWAXZEKRCBYRJCJLKOAN3DT623TLMFCMFNK2EXROCFUF6T6ZA,15386197
ZE7C5ISRQTBVPVBEG55VGZZKJXHEZIOHO3QF4DIRKQLYJC42JVJP4YPAPI,QATXCMMBLJCPKXTTIOPBFFNZ7MRB2NK3BDSU234KTQXJVJENHQJQ,1251470462
6DJEDVAZOMYJ7EDUG5MGVFOMS5ZQ7ZI6P4MZVJFO2TXEO6IQOS6CHSVA7I,YDUX34UG5L57JO264M24E6VXGJNEINOSDWPGG6VOTVF4EL75JABA,115088436
24IXIYDGRFKVHVSAOYP55LFGLY5AHSPK4KXAWZZHQJ7ISOOGWQRVQGWCPE,45FCAYFQPOJIMIQIAO6N7KIJVGXEQ2PIOIUGCADL4EEIMB2MBWAQ,2318335139
7D5VFTCDBSCWGVAKDYXVWBP4NTUWLCC2ZVTMJKRI5H6LOFWYKSFKYY4KEQ,U6FFEC2526RVRU5TIFYMAVZDMQODLN6ERUKOQEUOHS7WX7ATO4BA,3000000
KUSG2IYMD6KQ3TJCCAZI5EQPDNFMRM6TCV7D7F75WFX2Z255HPD5J357BY,74CD7GV4XRLD5JIQAG6CKS2YDLTJIUZ6FAHT2JXW5CFXIPRG3LPQ,48500000000
BSJLTOD6FUMA7CGWO4H3K44XNWAG5FROJXJV22AKOAPPDWKGDV6MDP2Q5U,BHTKCEIHOGPMJOPOF2BWA727MRMXMAMENYWKQ47LVF57S4SCCUZQ,4334101285
C5GBVOKVIUO5UQSHXVJQHU5V2I3HEBUS6OCHYRO4FWSAV6T5XUP7NLLN7I,EFEGW7R4FINKTCRINHBATQYX4PQINTYM76GRYVRJLHFFZ3GUEW6Q,8000000000
YBPNO4BORDIUOKC4IC24L3QXDTGD5ZX4PEXIDM2FUEGDOEQO3XEZT6IIE4,RKNDN3QJVK2STFVPA4S42HL7NNVUU3L2QV7KBQYWENMOX2H5UO4Q,9449708
BAUS7ZKY46RVC22U4MP43M5AVL3HK2TRVPA42SBUMS6ZL77X72QXVDARDA,F7APCX7FSWFSSYGGDX7RGK6IH6RCN3CQU3ZJWAVLBOXHUP3OBMWQ,3784943596
MVT6V6FBW2B4S3GG4CDWXUCITHAZRNUPOENFYWPNAJU37B5TZPDEJICWWU,A4JSQ2BWYS74EQ5PDHKFSX5DBVIQWT6P2KN75D6Z33TMBALRHKZQ,296226614
E2CH6RIIIBNBSGIWDNPBGYLTCRFX4RFHHUTN33LNNBX4FUGYZEPZVV5MPQ,P7T6NPW6X66OYBW4SFHFQY7ED57SC4Q5O2SRJIHKYBYQBZKXSVMQ,200000000
CAQLYFHH43AYVFQKUG6ZXBVP6AEUZLRO6F3NUPS2UWCK6PDFHEFWHU2TGE,A7IZGXFO6CAHM63456UZIBTVKZJDWLNFLGSQKMHFJNPCNZ4RECPQ,110973536742
JK4HPAZ2PUXDYFQFL7T2ZYXEYMEGEIHKJ46JL5U6QAOCZXT7K4I3E2CIHI,N6RQRX3BXWL6IAVMIFT2ECWAWO37UN5A635Z3HDVCCLRO6ELTJIA,106185663169
3GBIMRYZ23TOAQJWLMSZFVS4MIKV4I4B4LHCW4W25OADZZZSE2XJ66QQOI,CIEEIBO5SQAOOMA4ZMRPTRJEAV2LOP7KTDOKXTVXIUT6KQBWLXXA,124418930
6BMH4XZYKHVAUTXIOIRNF5UIZCO7XLC4VB7KFYJAUVINAUPZOIMWZH4KAM,LYGQCD5MGB2RFYMCM6UVXNMWKLK55O6BTSPGM36FK2I7J2OBHXAA,531981
C4Z3MYSJFZ7VUJBSNBLMCCIQQ72XPXWCPTTM4JDNXXJOF27GTHKY5LIDKY,SOVP3PEFGOGUK2DW4OJVICEEIYH34QTOOW2WSRC5P4IAJNKINDSQ,15000000000
IZASVNVKKMUVBRWYMULY6BHXRZNZX3AS4UG2ZIC3BDSSDZG7AD5RTAHBRA,IU5E6BQ7PJTX7UAJK2VHJPG2GHM55AYYOOL7QBJ6LZQDZYEF3SQQ,17867238671
MWQAD4XGSD6FW3E5TWXAM3HT664IPCBCJAYSHDWSHWPHRFJQZJYFDZELHI,EIAARLLGWEY4MKNLLYHCOX5HRZ6OVTOCYYIU3TGYEBIS477FHRCQ,93806504978
L7ONZABRNPELAOYEVP2BPCD4YHMGDGPB2BJXB2GJ3FN27BU24QI6YAP4WQ,ECX6DHLOTMFXJUK23G4OTRWDPNWU2ZENEQRMRMJIZW7GDYJBJKZQ,5000000
PUM6X7PZPSM5NUWRAMNYEJJIH6ZWWCYFLBYM3472MS3OFPHG4VACZFZ3JQ,ANQBEUOJXEZFR2HQWTIO4GXV2NMKAYDFIP7IAKDBN32EJ44SGAYQ,126128829
PTZYEMBYQNYGY5P4I7KF6HQLECPJXPGM2Z7B2JDEOUR2ZZRCZHJCTBFPMI,5YEN24HZEHT76FUZNVCB6PZLQ65CWDXOWWA7DVIPKY3QTLEPN3XQ,6414508438
57ZWWGD7T7MJHII7AMCD3X6LNKHV4VNG2MQTJMLXDVGXX3UWKZOU4VB4ZM,AJWJAWS5TMAEHPSIOCQWOVYLUKMXQNODTZSNOKM4HWJTRJCS356Q,21220663082
PWKMQIR5LA4VRMEIKFA32Q32I5IUVMROVHCJIU4GGVXNFGJBTOGR5RUQ4E,FEK5LKJ5B2HHQR7EMOB6KQEBP4X4CN4GHG7EHY4FNTGDR54DQUEA,20000000000
G76MO6TUXUMKZWDECWRUJAXIUY3C66INBO6YBEYMLGBXNQ73KEACXTWQRU,W7EXRB22CIO25QQCGXGQDJOD5JDAYRSU4EGBQ2KGVDNIC44RQPVA,69818402213
QNQMCRU63GNRWZ7WURKUZRBNRGTTOLF4LXSB75PM574JMK2DSJT3FZO6ZM,EEOYN3QFUQSEHAES7S4YVDO654JQE7UGEMZXFVT5IMTMW5P44FMA,1007992
EM3JYR6NWD2LTY426FCX4YIW6W4XHIJJF3TLDFADVBMXRHE3PRZS3CGPCI,BYWWH436B6ZV2GAWCQ7GE2PM24VJ4ZIBTD6TS7GBIY7LOGLX63KA,1787798
K5NN57Y7XSSFEK6LBMTXEVUIZ7MM2NXVUSN5A5ZFBKALYLVGWNB2Y2ZNQU,3CH7IVZEN4BIDLMN577KBA4RGJ6SKGNXP4GLKK35ZZVMUJYNWZXQ,499609
7UDW2XNCXIKGYFQ6WT6MMVH5LJGZQTBOUOOONORYEJSCOHMANYZNUHAL64,PYGG5MBE6TV6SXRTF73MIWOTEZBFOIIX2KYFQJFUAIVFF2VHULKA,121200611
2M2YFYF3BQFQCUZGNLVRJQCIRA6MAIFO74RPFLH5JZYUB76BO7CHYFJ4NE,WJLG6A6MQCZQYYENN4XZUKNMW3BH5ETQFEW3NAM7QKCJKXV633HQ,471295841
