Address,Transaction ID,Total Committed Amount in Algo
G3KZ5TQEWUMDU7EMNJNJQOUO4HJ2JZFAE2RGNOFVATKDHNBG2XLXENENDI,IUOPOHZ4EIZ6YPX2JQ7CG56MVDLNSXCYUNZARHVBF7IESY35LGMQ,30240000000
4HCJVYHWICK6Q7HPFZTMBN7NKW6EVP33RZ456ZHSMJCCMBHGJPFGBM3MRY,7AOGIXRMYUFSPI2IZLGFC2G4VZJ64YE4PX2IZM6QSLQWTSJBAC7A,93827601890
NWPBKQYCIGSXLUNMLBABLWA5F6CSB6DYFIBBWRZFMUFMI53PQWEPWFY6SY,I3UJPXXV2PRITQ34A5SGHROHS7W7PSK4W6ZUJQTUULSTSEOAGWZQ,121000000000
QSFGYL4TNKR3IWGBWWQUT4D3RSJBRSQHDJW2N4JNLU7VE4I4GVMWC5JEFQ,RO2WTYFNBCZUKZVKR62J2R2JKBCPYIDYNWL3JCCG5DQG7N5C2JBA,3422110950
7TMDBO36OIHI2AMIVOCTSZZY7NPJV7XFP5WVXN3K6SOECPUN3NIMJA37CE,3ZB7QRBWLA5FOQCTNUHXAPS2H4X47I2HYYPAL2X5ILUG3BO6TOVQ,13648136
74XUCBNSR5GMTYZC2KFXCLDQRYV7K5V63SYNLYTJB2CTOM3RQYUGBYTWSY,4TWZLWJMOCLQC46UBQV33PDLQNBOEQKVEXKDENM7DC2APVVTIMCQ,170003350
UGCGOKPOHFLCE33NU4COCBU2PP4ES3JKQFSZD4O5JDXHQIGF5MUHAYVGMQ,3PAFBZVBE5SQJFPX7W3HSW2GVNE4YHILQ32RAZS2NNGEKAIX7LIQ,116450000000
L3F5BRTVMKJEEDQBAZTWTC2AZVLQFK22QCYI7TI5TSB3Q427XZNL4QSCHU,V25AB6SNHHRZ6LH33NOTZK4TSPVJOAFBJGHQL2IPHTLF4BGKK7IA,73570400000
EO3QLVG6KVBN6X5BTQUPUP6J2WH7DXXVK3I2SRVZRFUPXAI2PCJVWH43JA,5JGMCWHRA6SKG2EQ5W4D7XGIRJADW63O4HG7SBCGZ4U2KGQWK65A,48866932728
CYYDJHMW6HJIC47L7447CSBPMXBHMAJA4HAGEWHJQ2ASYV64F3L23EIMNA,NHIUUONYJPKVWHZGS43435D4FVNZQLMAIV7FM6PCZ2L3DFDBBVGQ,51994887611
TM4IO5JV5CUSPAOLDYAM4PBZNZMNHNHO3XCFT4HTEW7KYDLWUYH5BAZBXA,TQPCXDZD5Y65N2P32CDAOON2MDPQCJPCD43QUWUEFQCTRMCK7CEA,52922807483
QSAUMDSSY4PY7UEKEI5R2YNX3IZB3IKWN3CPJ7GH2I5NZYLAI65UNMBCTE,EIDFP2HTYCWH5KLD37QCPMGOYA67G3NW2WNBR4YTZJZRARJBWNEA,97485127
S7Z5SQ2CNPBKDBPJJLDBFM3WFYYJFWMWIP6EIMCONHIKIICBFYQ4CRVDYA,PA4JCGBJSGUA6JDMZDDFV6GSFEPPKL5U3QGKPOBLYHS63KRMNVKA,18883452996
IBNZ4BNIP7OO2MFOFQC4JFMMISDVVRJJ74KTTTGBGDE5IP2PTGPBCRLMB4,OALF265SVJI5PE5Z23NYYD7QVHVAOYAK72NYXXL3CPCP4KC3BO7Q,15754787885
3PKTDBL2LWBMNMT6DMVO2TW6GRUNT5NJDFHLSCUKUBEB3JZ5GFMJFGQLWI,4QOCEPQFUWJDY5FEEYLCS5EHFNYKABIYDA6X73MHSCD5TS6MIF2Q,5200807268
AOMKYGS7EHG5B2SL45ONWAEE7HLIFG4QCV6MTWOAXR73CLL7MBYGSGBYDY,6WE52KWMTPCCCPMLDRFLM5V2HCTQU4AFZMUUVZD2ER2T72ZTCXBQ,358319087436
GLCUIRXEPOOYJKJIOZVABXNNHD7PT5VQ4LADJVDUAFJTUZCA4GPQGELZJY,7CNNFKJGP2Q6SSEWKZMSVKTC6FXC26DVG54PGALPNF3373BM5XHQ,40000000000
7PFUJIPVGMAX3ZWRVYUZO32KEODD3VVFND7XKQEW6QMVMNJCSSLC662EWY,UOCJQDORTQZXNK74JO23SSR53SIJ2AXLWX7IA6LZMLYXE4HAORNA,2092219912
M6MTSJNP4ZDQCHTNT7SASSQ76TOGCW7B6VJQ4JS6BEG3EAP76ZG6TFKAJM,VGGO3LDFAIF2TB32FLOKT3I24Q2UAHQYAPNUVKOE62R7R4ANY6WQ,101963566833
CVQEJCBMMUARMERY3UASACCOM7YLOCWEX3HELL4TI62XUHLLRECHHKTN34,NDPIFBOUBPZG7ETLQXNLCO6MX7KBRP54WJEDHP2QKUDNJQGTLHMA,295363032007
BHWU7N5EMOKR6OSIVAH7HSUVMTYCA5FXCEG2QP2NF3VGNYYJL4ABELTBKI,D5ZWPVMSKP7VRBMC6XN6IVKVYCOEGA4NAM6QWD2Y5XYQFYUBXQDQ,1477462422
RKRNIOXF7VX2J7QCERB6DIY7Y2CPFXFDCOIDGORVCP7WWMXMJZJ3DRAJG4,BOYRWQEEUR6MAFSSNADZU4BF27QOO2V7C2UWYFMGPSBC4VNQOQOA,100000000000
DUGMAIRSP5PLZL6WW6MCTVZTKS5GTUR5LHHVOM4QX3A27IZPW7SZPNUJRM,3JYUGFHZKVFDQV4HGVNUVUSWB4PGXK2SNVE6VO66CUHOP7POQXGQ,100000000000
XEXGMCNUKRZFV64KH5NDEWSZCTOD7D756DKOOYNEEQL6PBTZE366S7GNSY,IYFJE4IG3RKIOLTCXXWG4KK35A56A2VJ4T5ITOCYIYAN6E5Z63AA,100000000000
NODE7UE2GG3VSTUA7EOW24BD4YLGSJ4LM7IY6SN3I3QJH4SDWGRUWQ76A4,CYN5HFVTJRI5SP6IIIQMLQFC576PTKULYCR2TUHX27AYTDYFMCEA,168000000000
RZOMHASEDDNEEOJ4W5CKOTIX3GJOSPAUB436UJG6PIS7SESMSAV5JB4YBU,XKN5WZZY7IZNIBCSS2VF2NZKS3G7XHQOW3SAJBIFJEX6YMGCS25Q,37120220580
XIS2U2HFWE2T6RYUK4QWLLLJSV5WXYY7QJ52YIHVMG7GQJDEBKXJOZEWIQ,QRNYTTDEVUVDOX2HYRJ3EO54EZFFPQFUPFC6JAQHDVX5LPTEESGA,497537491
YH6BPPXTUWMIMJ5LMRMV4GZK5NOYFDMNZACCPLV5BTU2YNWUWF7QGZ3APY,YEP2KX2WQP542B64E7FGWIZTGE4GOSRGUXNP4A4SFEL3N7AZOX4Q,2000000
PXIPZRMUWCEZHLKK63HABITHR6LZO3V3VGHH755IFKHHMQ7N5IXPDJ73I4,HVGCH4EVED7UCNMXZ6ASQHLPR3U3EYTKPCOBH2NV2VZFGXIPUMCA,5000000
IUECCO6LAFX5JWCB5YDGGWA2QWMQUAGEPZB6655PPO3PE627M4MMR5G57I,BP5S2PDBLDU3MPR6H74CG46JQLJC6B526ADE33EFBBE3KKRUIZBA,5500000000
CWNTKBKEKQUEIFAVHSOKMYS4OLAAE5YFALGKKL4QEQ3J6QHGSI4AERE5IY,QELPAJ5YNOROB4QASC6PPVFCH7BXNLCGKLRQNBBKJYLCR6JWVAMQ,54113813
2OTEFC4MM4F4A4BNVBMRWQMXP5WAE6RS3SZD45MNGOB7OSQQX5LDMXFAX4,GYAQFQNNZCO4XJOBT2JP7T56BN3GWBIRE42JXSHONOTF6G2WRHTA,800000000
IDTCJPGS7MGJOIKNFBS2J4ZTBAWL4MX3NPGCNFUG56YC2LOT2S2JSYE4BE,VIHHCAWHFVFHBUGSVZ3JA6HMRBHL5VODC6SSDRZNHJR5M7IEBJLQ,3800000
3N5YVFQXB2RH7DJNG4CB5UF2AVHRWFJCMT3A4LTNBSF2PP6Q7DCEN5YYYI,PPJXLFKFYXIM3CJZVJOCHFRXDGB23FNHWF75NSTJVVPDI6ZGUH7Q,3000000
QVF6ULFW4Y5UNODNQQX2NYDWV2HUBDFYRQKIRXLILCCM5OS3FIXMYUC7JU,FMYQI5GXWL4445DK2SSB7Y6O7O5CTZQRQOSQKXUNZCE7K6PC57ZA,51508902
G2TWH3ZX4QZLRRQSCHFHZO6EZHSERNBVP6IXQUJHMY2IF4EGK5PH4PP3JI,VJ3MQXQNRQPSJJYKNUXPUQRZMHP7FGO2GUQJA7AIGENNUSMTNUMA,284232397
WUHH7XWJ4GMTLK5Q7HG7LPOKXMTGI2FVNLTPVG4S54SPZWDJRTVSIAUJIE,GUMETNXQ76NLSIKZXBQYTPJEKRVUP72QPHJM7NCOJNKDZU4DNHFA,5000000
DCUD33466U5VMIMHWIJYG22WRFGAN4CP6KHAQKZ4GUHAJHE2WUWYMWXTYQ,D2VZICYV5UWDB6UZM6FWZ7J3YJTLUUXBRD6OQ5MQKROJENXQSLWQ,29947845
INGTXPOJ3K7KOBMPMAX7DVLWAQOI4OTKFF44EUUCSEIXKKORTL2RDVVMGQ,S7GGC6IESNYVER7P5QFFSWFCJ6FN6HZJ4OTQYK57FLWLXCSRNQUA,215333878
3VU7NGXV5NHIPIDP2JV6WJ3VNF5HMIVFPUCTMEC4OVZMFQ56O6KTRXC6AY,ZUOB2Z7Y6T53NHLZNMAZPW7WZNJWRV75WA6TY4EV4MHKQT6K2CSQ,124345000000
YKHC6W4ADRB7C3LT3SLSCET5VT73WIS24LNYAOXOUJ5VAVUYKETRRL5NSA,TZCG3DLJPS6V5TTZ6H4TL76W2CP5QROT3CZO4BH3TA6SNDBWD3UQ,8000000
LDTFM2V4JRLX6T5Z5RXNUGZM5G465ALOEVG3CTOCKSTKPKEIUNNNZEJBPA,F6RUG7CZ7426AODVHHH6IAKIPXRVN24H5DY7VWCB5NWVLL3YWFEQ,5000000
X7A3SWDTF4K4AYOUV4JCHG44EAUI4JF5KEGZFJUNU6HA2J52H2PQ6VTXXY,AX4RLVVOGXTKLIPYXFXGHGI3XHEFFDN4TGW55KKKRLUMT6CHQJ4A,3000000
NXEAPAIABFKLMNS7WDFTJXTROO4MFDRGHGPINMLTH55X3CXEGLXBGDZN7U,GJZH3PAJFD5WHTRMKSULKPVV4IVARBNPQDXMNMGW2GAWAYHO5VXQ,15514226822
DQIEMVYZBN2WB4JPO7PX5EWQRWGXLNAIOE6HE5VP6BV52SP7RX26I5F47Y,7BJ6T6AX2H6CIDA44NZWYZJBPMYI5ATZAP4WJ6ZK7KDMII43WAGQ,4000000
PKY7YJDHSN3OPQNAG4TKQDDK4ZYSFOT2YMIZIZ24QNTIRKPXCAZNEIJINM,AWVV5KIFI2EZTPUD2ILGYD7XVUV26FQDHPVXFEIDWUCYCTXP3CWA,6000000
B6SZJ3EJMMOH5B4NLK4FXHKXQTK52X3LKIB2VDX5G2MSNXCUHMY5C6B7O4,HUFXJFXP3XDFHICCF5ULLIZ4OAG2R4LP7STBTT7L5S6XJFIHBZ2Q,98499304450
CTUI2JR3G6KNXEINNCYDJNMVAUCU2RXQ27E6KEXIVFMQOSKWIBOLV23QKM,24TZ2A534TAYQNUPANT5OIKEVIDPFFYMWIL36KIZAPQ2DWZVXHBQ,9346968152
UOUN6RYF7YDKSVQAYSULEMHQ64NVB3MQ3OND6S44DCHW5OPMR2HAO5HDAI,EHII7O7VQMVCONSH57LTK7CFS7HNGGXR4EPRP7EL3ZHZE4EPYFEA,19000000000
7O3UIHDNMAABK4ZQO4VDMZWMTGN2J7MN6WSNLHZA3NKER7CKDDVKI6FZCA,BVWH5KLDCGOLGDZK42MMJ4F5H4JDAJQ2Z46Q5F4TH2H6XHXBLW3Q,3222000000
5UHEWKGDOOLOA4IQWZ5F6SOYMI7YKT7UVOWK65MGE4XH2II62OAIVDKCNU,ZQ4JNTWM5SI7KCQ2FCSZJX25Q4257SYG552HJXDGG7K5YB65YB5A,7443487502
4TAFMJBSFT7MYTPRZJO3RJJJLHAZXHSHUJAAE56ARVH3NPGXZBYYO5DIUY,XBRJHGUFRHBTLWABQX77LN6S5VZXN6ENIEPRRAM4HDOI73AZIXYA,955000000000
S5UG3CMQTDLA34DVTQF7BCXXYAMRU4V4PNZXA6B472VD26ISASND4RUNLA,UWQXW4RIIKQYNU5SQJTMGRZQLN4D7XKBP763EHHBD7VM3BL3KJXQ,3514931284
N2KZCR5Z5VSABYMIUTF2DE453UBXFJIR6VUIADK3UMXDMGB5H4DVDLAG3Y,7WJ25XELSBHT7K7U567XO5BRSRRBLQWYK55MGNSZNXFC4SI2EYRA,438390843
HCMEHZKDHZFKIKNF52AYOOEEBHG2BBS2CFEL6FOCDAOFFYCSCXM2LEG6QY,KOA2SAWNO425MHFRLURC7AVPVICS3SAKMYSJDVP3KSCRNTRIARYA,200000
ZDZDYEKK7PO6NBBUONGJIUHYPX24QS7C6QUNA6ZNOJATIBCT7OJD5TAPZI,OBOBNOKHF4M3TCBXLMJPOFX6SNLKT5Z532XXJPGSPCCUENWOCJCA,10000000
IYTUS4I46KG4NFRUSDTTNOCFS4PNCZ6KUJCAZVMX234P4HBLYAJYHPIPK4,YDWTH56VRILXHGW4J6V7TWACR3AVRHB2NQTRA3EPGNOZZFYQ2A5A,84000000000
AXKDOYSKC6VJAEBJWCEARYKFFGDSKQGEF2LO7SUPT34FDCLCD4P5GAF3XI,YW2XLQEMD4MMXM6OC7SP2O7CEGL7CVEQHZ3AYIU7ABNYY6Y34AAQ,3353809612
XTC4NPCQMNHNY2NE7BU5VUYXYFSUVJL5JOWE7GU5EVV2OMSO2YQGSKAKBI,YGSEFISMGR4QTYTBPIYU53AKMFEXVTPHQ5ZVYM2RBOPIM5NLV5UA,3284453151
E5L646BQCSBVHZQ7KOVBFOQY7HTRBACI4B5ZK5C4IRYUSPVWRNYKLRJSTQ,A3JGJHOUKRE7SCK5WUFNKKJZDYYY7FMZ76DDO24VPAS7HHKLSMCQ,70000000
KQLH5B3ZEQFH3OL2K7F6AIPZ33OZ7DKQN4OJZVFSTJFICH56L2PEJEAYHM,GTZ5T67HOII5PO4QQHTQWDWOKZMBJ6XQGB2RONKQZ3AH2ZLMPWKA,10100000
C4ERUJB2WQDQJLVSJ5GBZLIJ5VBD75AJJ7IHOV3ERYODAABVR5WU47FTKE,J24HE7EVXHCNTPACAVIYMOPJADFPS5H4OA33AJ6T26OJQK4YAAMA,35000000
GQFEZ6TPQDGIXR7LM27D26R3DTLKLSOJSKT64C2ECJNJCDK2K2KQBOGPG4,DDNU2FBSDX6ECIK2M7UGL73IOZZAOYVS73HHJE5LQDWGJTJEG6HQ,1201157990
JBXPYDLOHJ4R2YOZQHZTSVT5DBGFORREFDUZMF3UQIXWWJHONYO5MNAAJU,TYXAVSOIFZUTLN6KFP6EQY5TELLMPLBSKJ3JLLE7ML6HBT4EDJGQ,110000000
572FQYRFGYGOT7KLOJEWUMR7JDHWNIGKIOZECC5HB7XVCFQRLBF2WUMPYY,Y26IK3WO5GWO2GMN542J4QEXA57AJURVWPM45IVHT7FIG6THE66Q,1300000000
NKJ2WB43BUICUZMJK7JKQMQLSJ3LMEGGCJQBG7D5744O76JPX3GBVD2DY4,RF3BEWR2IXTLFLZYFEODPS6DONRMBTNOHLMGFMX2H4DRIZHWQFZQ,5100000000
UOS2U7R7ZNGHCGTOI45WIBATWD5364OOOZ6QAS4L33V7SGQSQ26ARAICRY,JKQG5AG7OPJIGWH5SHQLOFMLXTMS7AAJ3T4347EJKLAYVRCBGL4Q,88118750901
4UFZOW267Y5OL7IQCKQ7GU5QO3OQBQB7J77JBHP6TAW4UQLXU7VCJIVLMI,RNBU4G3KWPHRMQV443HKAVZUDPQTTBYP34FFFWDABUQNMP5GFQYQ,44400469987
ATHTYA7WNQA5XGCCU3JKSXPMK3DFFSFRO4IEQF4RMBF4AYJHPZMECVRWKQ,SCKOZ5XC6VB47ZSBVV7CAXHQAMFKY7FDLJYFF63OCFQ437ZQQ7EA,10273399362
P62MWTOXKMCH4ZCMN2PPTFY33CIQJ4RVCX374GKPVZYBMZ2YNZC424DKAQ,4JRNFH6HZC46LXWAHUCA3YXS3XPDAZVDHHBHSQQNPNFXUPXQOH6A,4089646372
AM4QRBIYFVIVMA244U6JQUJMXH3BDBQODTOWJDHVBBSGP4S5TQNBP5T4N4,3UOLU4AGWE3HXWJA2TY3KVQIU7SMM2ON7L5SV7U7WSODX75DP6JQ,1111872330
VJSRVLYERQFDHR723PGJSLN3Z4APU7TJFNPSQPOLJMJ2LDALA4YM74SVD4,SJ2DDNWTAFLBES276PY7DXCWVOBA4VNC72Y3S5QLP7DILH4E275A,239381456825
E2TPFQGHIFJKJVPKYP4LMTYSLMDGJVLWCHGI3T6SKU77YVI46NV6NI4RIY,FAIZAZ7IGO7SEB7YP36IWDWK7GUNLPXZOBTFS4DVKIFXLKZMT5DA,231089677
6KKL7GNSXKBTRZWVJFW3PLHTKPAYQXNTLHVKPZJYFETRWLTUUNWKVG424E,5KLPLFW4HLFMT4LFIRPMBXD7EK2BZUL23SL6SVY44P2WCQSN5YYA,1540258623
HSF3FE3TQ6XNCHH2P4QZDSQNI4D2GEO4WC6LHHDVLU7XLLOYT4NXFG445E,KWOOQQKN2VMGT3NB5BRBYMUU7KZLUYFB2Y2VPNP4ACKJMMWDGW3Q,296000000
N2S4JUFJYMHN3CVCYQFKKQ67GJOIRGWRGOV6LCM7D3AEIAFS543OS3Z6LQ,YYHAEGAXRIFV3FY7Y7FQ7WE2LCX2KN6NNNH6I2JGALVTMDDTN4UA,10000000
AVPF2SBNUB5Q43UD5OHCZAYKR4NBXMU3FCVZMFZIKOIYULUINN3GSJX7RE,T7EDFH5LNCTSWDCTRMCRIGUJ4DRJPJ5WA6UPSNM5KZB7HNMKOI4A,517061201
ZJXXY6HG3ZSVDFQETBLA2EQPLBENARCSVZGNUFX5IKJXIP64CK5HEQ46VY,WRJLH55AHID35CLNLYWLWJZBBPSGZ326BASKE2WSMP2YWXYX2EJA,30000000000
553UYLC5L5MKMDZYIVMBM2QCMKBWQ3OXOWYOXOOBMYZZVERNW4CXZO4GRI,IWRVHCPRA5FNRHK6U2P2D2KGN3VKHJTDCGCOZO3R7SM5JGCHKBFQ,16022369
LJM4ZZXFUMLKXPCSJTCVDIK5632KZVCZYMYPMCEY5UGPSRTRS3MIMH4ZPU,DHX64WMGEEPARPKFNDLNVOFPFAAPJRU6UCT7AXRQ4LKNGLJXKVLQ,125549003848
FRGIOGSXPHZZ7637DPGDDX5KLHHUUPJZQSM2JQUX4G5UHYQGYJMA2JQ5KE,E3FRIFHMM47RLVI5NAOH7RS3MPVX55AVKB7762HTLXIVIB3A6VTA,30000000000
35N4MMQGWSHFGVJRG7BK4Z5WL23AZNFPJB46GKFDXI6O4CPEBJWLCTECEM,BDT6MHCM45HQM6N7JUGLHJ6B5RZ2L6MPY2HDTUV3XH7DJ6IZN3DA,20000000000
YELZZVDBHYZNDDVNHN44YMIHCSNN6PSUHY2L5I34CNMCSSQ7KDO6MLDG3I,RGBUXEQRIXIKOL6ZJFWVNAYBWNBKPOGEVRWHLES3CUAPHGZKGLYQ,1089870264
ZIWIXZL2M7BMJKRVEWMM2LSBMQKOO5R4IKDWYNC7JF2YGBULGKPJ5Q4JBI,U7ALCBVRUAPW7YQ44PCIG3G2AS25UZ3RSQ2PB2W6NN6PUCVSIHEQ,46515372960
FOB3KR4V4SEYGP6DVJAGKYIPYD2S3FBVJ4XOSZBEL2NLME7URC2ZSAD474,SU736DXT6BKUBZ2MUTQ3AB7L32SDD2YSIORPRXSDNRHT5QZGY6IA,26058863284
47SC3QX5F7EY5PSR7UW6SZJW72QXBNQUOG3N7GZDJPZMEZVJQANFGQRXRQ,ILPL6V4YCGCDX4PNOMVTPQAYDUDDSE4JTVZ2XCR3X6FJOCYITHDA,7275550099
3SHHUKEBJX6U5RA3DP5BJC5E3SYX5EL676N6DJAWQXXVNW7QS73VA4XZWI,LTLM67E7NDSOH7FUUVQ7PCI6W3XKFPATLORK7LOBDAGQ6LVU53RQ,67638580337
M6V5DVQBSILKJKDM2WKU7HY7ZTZSU72V3DC3B3M4N4T7PNME3WMJETDRTY,URYZEI7EIFERW2PKIJU2RP4EOQ4YTOLVZQKS5EWRGM6PXIJCLPOQ,25000000000
5QHPNIMSBFWNBB4B46PETR6WYLDSRRRSVFIYMWU5XTRNZ2SZTDE5LSAKLM,W3DXGHLFFEKVD7HJMFABOBM7PDCSPXCSCYNRABTCY4Y57NDDNOLA,2233871377
M5AHIC3TBC37CBUAJDHNFXFNKS2V7F2A7SD6JYEC26X6NSCUQTWEAFOJ5U,ILMSWUCZ7HWLYWOEMMI6VQU7RKZGNKVL33GE3UOCDNRDHFZJM27A,25095000000
ZWUONAG6HYSWAGEFJ5ALHEEI3BCU552WD7HBAF3M3ZZVMAVJF4MK2GTFFQ,IFNOMVYX7X2YDJH4JYAXCZ4RTJD4DNS7SSYSWYQNA6OZNDFJ6ZSA,3200000000
SZFVLQY3WPMZPSACKPWZDOGCAKWSPDID6E3ZMMUG27OSDR7HNIP5A2TN64,KCXGOZDYCMRA66HVAHBOGZFDZEIUNNXDPIAXDIJ7CTKFVJ6CN7JQ,4024449957
KNK4RIE64CNK4UB3H2AKWIYIAG23X6ZJVZSPYQR2JQRBVJRSBOKL3TXPNM,WFCP7E3ONW6M3TYQ67CDHLBL6NGCDOVQJDRNZBI7CRFQFIRM6OLA,1132289961
A44VQDS4KV2IK35ZYFNIKO2QS43AJLGTGRFCQZVGGVN4UY4BR4QN3LNO7E,Z47YYTCOJZYFWLLCNJBY57OUIHLHYR25RMTRSL7ILQKSR736D6HQ,3965189528
SFCCQIAVNWKVLA26IZY7NJR2NMO4XQXPZWYNWGCRXVIMYWQN2EWOT2RWWM,MFP5536BJHUUBEU64OWBCWCXYXSMUP67YAL46SZN4DX66CBKNF3Q,7681041137
HTVXNYVQKPQ3ABYP7QPTK62EIRPWMYZGHR5FNZ7APALNLW7HVF56XUKCCI,WABXO7K6PELQ2FZBNSS54JZFD4CKIJK6N6V54NUMAZLU2NUCQN5A,12248000000
YM7DVJVUCHAC42QPRMIX5XUPU6W2DIPU6ZNOEYTZ6Z2HISYNE4SQF5PLOA,IRQSUNJFUR53ML4UDTHJ2UZJUZ77V5UEFOSL4T7LORILUTNUIMYQ,2414018541529
GNPZUS72ZCCJF6OE3NSCVELLPEFHB4SZC6QBYDX534OMS4WNFTTG5B4LRE,2D7GLQUKNZROSHUXJAPZY45B4DGAY7HJQHN72KF6VJPGMMRJWEOQ,2771933696
42U5E5IEMY5YQKWSRINHBBRXCJESLESBUAA4XZFRJZLKQGMWOZVGDVNXQE,XR7WCIVGKIJ5APPVVYKXNVMWSREGHKU2FYJKRQTTWU234UB2HPJQ,996635596
G7MPNN76E4OIJUOFELJCWR7O7CRBZMPVL2LLG72YYYDV7GGJBFBZYUKTFA,36POIQXJASGAMN44GUSVXM2EKGUIBPAYSBJ44KUV2UC6UMMZHESQ,10000000
XLYHVIUYZKGC4XSBGBZK4FRIJBHTP4HVYMGA3Z5OMBD6H7YAVAILDI2LY4,LWDBFVCQRADG4SCTKPIRUUMLX3HWQDHSEOAFBOILWIVN5SKHCSDQ,50000000
OTY232RNLTTHNSG5QEIH6NPOI7WLLBG665I4R23EOXB7TPXXX6TBX3XKAU,2UXAKW6IIPFTAGZUOBEO65BO5DJ5N73HAZLCHTCFXMVH5DPCGVIA,101000000
IHGO3XAQNTIAW3IYHYCKC2LZBK3WUNHXVZZJAOOHDZ5MXONDFQJXSI2M3M,QUSJLBTRAXPBBEZHE5LWJTE6FBAACGSBX54OS6BUY4JP3LWL452Q,11826000000
6NBA3ZGI5BS4FG6TAPELNTQ42HDQKYBCMH5TTHTNSPXD44T56LMTETZYRY,2CZZVUFEUSIIEH2QI3HC7EDKNRMNSJZ4AV63BPEGNYELONIAIMXA,33451820741
JUZZE3XPL4LYQDA575YTUISFQZDZ4RL6PXH72L4GYLGBN5T4T4B5573HCE,TZR6I2WNX4XNEQZVXAENRUJO2X26PLIOOZZE3LL2HRJQNB4IWS6A,23026162919
PF7S3CFSWU5DWAVSENKVHLVCSEDG34TVSW6J3CODAP7LXZY7GEZ3LQ3LKU,2236OV5FAAQ3QCOJJYFVIPZOHN3RRKTARVEZGUJGTZFSBDDCOLGQ,59970000000
YD6LPVASOZ73ZK46NNZZSAURBOE6KVX353KGLPNFO5MLMFFQW6EDAJ5FIU,3MK4NCLZGRLGAFS5TDUBCWEVQZE3AKRVLBHI3QVMLRRIGKSBO2OA,955100000000
4LQC6FDQCACESD62L24SFSWKWFFP3NXN2G4J7DDV7JYJFQSN46XFQZGOUE,4ZIJNQPDZLM5BQ6BMVYCTVXBO2PYMNOHZDKDWX5BGGNDMAS2QRBQ,465147886
7FPVIYJGIS5EN2REVEZODIQPAGHBM4CBMW2NOTRJZZWYSZEAIDOOK26QQM,ET2XRIZFDMFLX3QPIWJX5IKFJOXGS4GFEYOXNRVGSJ36UY25ZOSA,105267000000
PKBNK4AYGQ6G6GVDWU344IBY6NIZW6TRMQ6LKCJX7QXDIUXBS5BLLH72CM,AP5LAJZS7C5VL6O6LXPUINBVQJCFTORNJBJREGNQFI6UWXOPNJJA,28084348858
MYELAY3HL7NRXVFNMHIRPRSHPOPU2K745Y2Z6OETSZHZ6WYS5T6GNA3WHI,BECFVYT2QCSQQU4TYS7AIXDBMQBXFVP2TO5XCQQZOJ7OGNX3JQIQ,250000000000
M6ZHAVYGOPLLAGUFZCN57YCVBEA3X4HRUHV2U6TCJJXOLQS5DDZKPRKLTA,KPJJEFGEM5MCRUWLDLWUB56K2UFB3JB3A47JGQ627IAJHARBJDOQ,80000000
X4BW3S3SH2IU734GXYKSJEJQN7IBQV3T2DJENDXDJ4PAMN52TWQBKU3OIA,I7WWERMQU3IAAJQCGRPMZIL376YXRMM2V2IWJ4VZ7YVBXDXVZ2CQ,33421019839
R6EWXKSJDBCFSIVNL3MTQOVL64LYVG5VCTE7NO2UAUWERZZT5UZFJZOKX4,72LLHKJ4LZS362XJY2DMHWB3ZK2EMDWXLU6UNU3PVTYCEXYVFSWA,40000000000
T7HBQTAWQVLEKSEZPEFJ3FSVM4OWBYNFZV5EVCAGFN2GQKQ7C6Y5HPOHOI,DBLKVN5DGQRQ4BVPLZDJQQT35AFTOMOYCXWC6LLWDSIEFKC3IFXA,49950748585
37BLJAQ46ZMUBB3NLTKZTOEFAJKTIZ2OMWBV64VN5VSL26XID2OVDQTKBY,RZ65LBIAHYJPLUYOLWCJIZAZPQ6C77BL55USG2JKWYYPAGRMESOA,169024112247
32N4T2GOTTMUFU3742EMAIO2YLYD7XETYTHCYOIJGW32NV6OFVHXK54O2U,PNATE4B67THSOBE2ES4LUO3H7IIJML5ECTQAZT4ERNMQPHLJTJCQ,64000000000
5WZ627HZB5US6GAJL3SU2AFKGINSMOGCGULOO3YOBPTARKWGK7GHRZQNLE,6MK7N6DDHXVF2TQCTY5XAK7O5G5OHTKLXDHBZEGFZZT6OID3DDKQ,48259938600
MTXNLJ7AOYWNN6E2RJVKTCKJGPUVXZGPNKHNXIUOANHIXLYORL7ZF7UACE,2LE3P6ZGWIWKCB2X7MTXMEMDUVZXKPG5X6YYIL7LUKDNWPBKIYFQ,2794921804
67OLU3IO4YWOAYJK273DQJS6RU2ES45WPAYHWNIQJNYKRXGZ5NPBMMEK3I,INXJ2YWO5PRPQJDBFKLD6C3KBGAEEWFMIRYSKQLC6JOKN47HNLKA,30000000000
3O5UBKQS2ZRWYIYPTO5IHFQ6Z5MSRAODP6ELNGSLJRCUZBMNOHYPXXCUAA,GF3FQXFIPBZJNUYDJGELBDEOM7WR2Y4D6E2INJET3FUQHRXIODPQ,35609364
BV43ZYOSMSHYSHOJD6UPAHUCZSCPIUFV7GNWRVB3AVV4MNFFTRVSGJMVSY,4GI4SCVDCKBAJNYPTYHHKJB2UQ643VLZIV6NLPVFVISJLAMBLDLQ,35686381627
